stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,2.04,0,0,0,0,0,0,0,0
16hpf,7.58,0,0,0,0,0,0,0,0
19hpf,10.19,0,0,0,0,0,0,0,0
24hpf,58.41,0,0,0,0,0,0,1.52,0
2dpf,49.42,2.78,0,2.86,3.02,0.97,0.8,1.43,0.62
3dpf,172.76,0.44,0,0,0,0,0,0,0
5dpf,4.42,0,0,0,2.32,0,0,0,0
10dpf,57.51,0,1.91,6.26,0.87,0,0,0,0
