stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,7.54,0,0,0,1.07,1.32,0,1.34,2.51
3dpf,3.17,0.61,0,0,0,1.69,0,0,0
5dpf,1.69,0,0.34,1.63,0,16.33,0.34,5.96,6.47
10dpf,8.98,1.34,0,0.65,0,8.34,0,5.53,0.8
