stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.95,0,0,1.08,0,0,2.75,1.42,0
3dpf,0,0,0,0,0.43,0,0,0,0.46
5dpf,0.38,0.4,0.85,0,3.52,0.58,5.88,0,0.72
10dpf,0.47,0,0,0,0,0,0,0.82,0
