stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,2.33,0,0,0,0,0,0
2dpf,3.48,0,2.97,2.12,0,2.21,0
3dpf,16.56,0,0,1.65,4.54,0,0.41
5dpf,12.47,0,1.48,0.3,5.1,0.66,2.89
10dpf,6.23,1.35,0.96,0,6.64,1.1,0
