stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,9.24,0,0
12hpf,6.06,32.66,0,2.35,2.33,0,0,6.93,0,5.9
14hpf,21.05,36.05,0,5.03,8.3,2.59,0,17.84,0,5.15
16hpf,59.99,24.24,1.81,19.69,24.67,3.31,1.63,7.43,0,14.34
19hpf,316.95,7.43,0,30.5,25.12,6.32,0,0,0,5.76
24hpf,340.59,16.86,1.86,49.05,70.25,28.54,0.87,8.6,24.26,26.32
2dpf,1058.39,31.14,13.5,129.17,350.82,673.07,71.06,53.77,79.69,110.18
3dpf,698.22,26.51,2.17,61.61,122.46,1169.17,37.58,0,42.74,61.42
5dpf,365.64,128.16,11.67,151.43,49.91,812.84,120.85,45.87,74.97,272.32
10dpf,644.41,95.06,5.03,86.95,37.87,547.41,59.1,0.51,38.29,35.56
