stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,1.92,0,0,0,0,0,0,0
24hpf,0.87,0,0,2.19,2.04,0,0,0
2dpf,2.78,0,0.74,0.5,1.08,6.34,0.5,19.89
3dpf,9.03,0,0.52,0,22.58,0.3,0,8.76
5dpf,6.21,0,3.5,0,58.25,3.63,1.18,47.23
10dpf,9.36,1.31,8.04,0,123.61,3.84,0.64,6.99
