stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.82,0,0,0,0,1.32
3dpf,5.62,0.65,0,2.24,0,1.51
5dpf,0,0,0.44,1.15,0.7,1.7
10dpf,5.18,0.92,0,0.61,0,0.62
