stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,3.7,0,0,0,0,109.81
24hpf,10.85,0,0,0,11.93,6.86
2dpf,10.31,10.31,0,0,0,2.34
3dpf,0.69,16.08,2.41,0.75,0,4.46
5dpf,13.15,92.42,6.74,0,0,11.34
10dpf,0,36.38,0,0,0,0
