stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,31.65,0,0,0,0,0,0
2dpf,3.79,0,0,0.52,0.48,0,0
3dpf,4.24,0,0,0,0,0,0
5dpf,0,0.35,0.74,0.33,1.87,0.65,1.02
10dpf,4.54,0,0,0.65,3.6,0,0
