stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,4.57,0,1.61,3.33,0,0,0
3dpf,16.7,0,0,5.37,0,0,0.42
5dpf,1.87,1.24,0,10.31,0.37,0,3.26
10dpf,19.06,0,0,7.19,0,1,0.66
