stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,13.88,0,0,0,0,0
12hpf,1.89,0,0,2.48,100.84,14.61,0,0,25.28,0
14hpf,7.33,3.09,0,7,117.78,2.3,0,0,158.29,0
16hpf,14.81,11.93,2.24,10.87,367.45,58.87,3.7,0,552,1.95
19hpf,34.96,0,0,5.9,248.57,50.68,0,0,95.32,0
24hpf,44.95,0,4.9,32.14,489.18,138.4,1.82,0,450.33,8.01
2dpf,814.26,7.91,26.1,134.99,529.51,761.74,117.84,24.32,440.3,45.93
3dpf,1398.31,3.83,7.15,72.08,133.13,815.07,33.42,0,101.67,7.7
5dpf,763.01,31.33,31.78,290.14,132.37,1496.49,273.6,196.93,363.71,98.76
10dpf,1471.4,36.78,22.61,123.66,138.03,695.09,58.14,11.22,211.76,21.38
