stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.66,0,0.57,0,1.84
3dpf,7.53,0.41,0,0,0.88
5dpf,0,0,0.83,0,2.54
10dpf,2.87,0,2.14,1,0.95
