stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.06,2.07,1.11,0.6,0.89,0.91
3dpf,0,0,0,0,0,0.54
5dpf,0.33,0,1.09,0.29,1.33,0.96
10dpf,1.85,0,0,0,2.69,0
