stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,2.49,0,0,0,0,0,0,0,0
2dpf,31.19,0,1.25,3.37,9.07,20,0,7.56,10.22
3dpf,108.04,3.46,1.09,0.83,3.07,18.92,0,0.71,2.32
5dpf,13.9,2.26,1.71,5.84,6.8,23.36,1.99,7.4,15.59
10dpf,45.43,3.91,1.62,1.75,1.08,21.28,1.44,0.7,2.48
