stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.6,0,0,0.54,0.77
3dpf,0.68,0,0.31,0,0.77
5dpf,0,0.34,0.73,0,0.88
10dpf,17.07,0.39,0.48,0,0.39
