stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.92
3dpf,0,0.43,0.55,0,1.86
5dpf,0,0,2.2,0.83,17.04
10dpf,2.59,0,0.52,0,0
