stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,1.89
3dpf,1.25,0,0,1.79,0,0,1.4
5dpf,0.71,0,0,9.93,2.02,0.29,5.55
10dpf,1.49,0.55,1.07,1.02,0,0,6.64
