stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,1.72
24hpf,0,0,0,0,0,0,0,0.94
2dpf,3.29,0,0,0,2.17,0.55,0,26.05
3dpf,2.43,0.32,0,0,0,0.31,0,7.82
5dpf,6.72,4.98,5.75,5.46,2.13,3.34,0.76,63.76
10dpf,7.6,1.62,1.45,0,0,0,0,20.67
