stage,central_nervous_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.72,0,0,1.77,1.12
3dpf,1.61,0.68,0.53,0,0
5dpf,0.31,0,0,0,3.11
10dpf,1.19,0,0,0,0
