stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.63,0,0,0
3dpf,0.4,0,0,0.32,0,0.29
5dpf,0,0.38,0,0,1.1,10.3
10dpf,0.94,0,0.45,0,0,0.95
