stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
3dpf,3.07,0.33,0,0.65,0
5dpf,0.65,0,0.93,1.77,0.87
10dpf,0.45,1.48,0,0,0
