stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,54.65,0
16hpf,1.68,0,0,3.52,0,0,188.49,0
19hpf,0,0,0,3.3,0,0,129.48,0
24hpf,0.91,0,0,0,0,0,339.88,0
2dpf,7.42,0,0.66,1.95,1.61,2.22,14.86,0
3dpf,1.6,0,0,0,0.79,0,2.95,0
5dpf,1.78,0.84,1.75,0.66,9.02,0,10.82,3.3
10dpf,1.76,0,0,0,0,0.52,16.7,0
