stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.61,0,0,2.68,11.05,6.16,28.76,0,25.8
3dpf,2.04,0,0,0.84,0,0.32,0,0,6.73
5dpf,0.33,0,1.46,0.78,0,3.85,0,0.66,51.07
10dpf,1.07,2.49,0.52,0,0,1,1.42,0,19.9
