stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.55,0,2.38,1.18,2.52,0.73,0.74
3dpf,16.38,0.78,0.3,1.81,2.66,0,0.29
5dpf,1.24,3.91,0,0,1.9,0.43,3.3
10dpf,15.48,3.29,0,0,5.72,0,0.85
