stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,10.85,0,0,0,0
2dpf,0.68,0,24.95,1.49,0,1.01,0
3dpf,0.9,0,24.49,0,0,0,1.44
5dpf,0.87,0,127.62,0,0.51,2.14,3.85
10dpf,1.86,4.88,171.86,0,0,0.53,11.52
