stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,2.71
19hpf,0,0,0,0,0,0,6.19
24hpf,0,0,0,0,0,0,19.23
2dpf,1.94,0,0,1.1,0,0,2.43
3dpf,2.68,1.01,0.36,0.96,0,0,8.04
5dpf,2.07,0.35,0.4,4.7,3.85,0.29,26.08
10dpf,1.47,0.83,0,16.77,0.68,0,49.94
