stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,140.4,2591.52,0,20.74,0,0,0
12hpf,0,850.03,0,0,0,0,0
14hpf,0,3963.76,2.84,0,0,0,75.9
16hpf,0,18.22,0,0,0,0,23.21
2dpf,4.1,1.47,0,0,1.52,0,1.3
3dpf,1.88,0,0,0,0.44,0,2.71
5dpf,4.46,0,0,0,1.07,0.46,24.44
10dpf,1.52,0,0,0,0.74,0,12.28
