stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.76
19hpf,0,0,1.86,0,0,0,0
2dpf,3.44,1.89,3.47,6.82,1.96,5.42,6.95
3dpf,6.89,0.55,0,4.87,0.34,0,0.3
5dpf,4.14,1.27,0.31,6.51,0,2.03,4.87
10dpf,14.98,0.43,0,5.55,0,0.42,1.03
