stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,periderm
14hpf,0,0,2.49,0,0,0,0
16hpf,0,0,0,0,0,1.97,0
19hpf,0,0,0,0,0,1.5,0
24hpf,0,0,0,0,0,0,0.93
2dpf,0,0,0,6.29,0,14.87,5.77
3dpf,12.66,0,0,1.25,1.24,0,1.04
5dpf,1.58,0.53,1.57,0,2,0.56,0
10dpf,6.37,0.8,0,1.58,2.09,0,0
