stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,486.52,0,0,0,89.13,9.23,0,9.25,188.13,143.69
12hpf,420.94,3.61,12.07,5.77,78.52,14.97,0,2.31,147.44,106.05
14hpf,177.84,3.41,31.93,9.85,30.79,11.32,2.47,0,44.77,26.95
16hpf,209.63,3.61,7.21,10.49,63.96,21.57,1.97,3.74,83.76,38.98
19hpf,234.5,0,1.85,1.7,16.96,12.35,1.77,0,16.93,5.63
24hpf,83.79,0.81,1.78,2.6,20.61,9.64,2.68,0,15.36,7.04
2dpf,266.39,5.24,12.64,27.82,115.16,206.15,30.94,2.43,63.27,128
3dpf,440.94,7.76,6.14,11.77,20.91,158.91,7.74,0,15.35,28.28
5dpf,85.23,8.8,28.98,35.22,25.25,282.48,19.17,7.98,54.24,112.76
10dpf,300.58,18.42,38.52,41.08,19.36,253.39,16.38,0,35.81,39.66
