stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,1.39,0,0,0
2dpf,5.47,0.63,4.98,11.49,3.43,0
3dpf,7.69,0,1.15,3.09,0.78,0.63
5dpf,0.92,0.41,0.85,9.14,0.6,3.37
10dpf,8.23,0.88,0,2.03,0,0
