stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,6.31
19hpf,0,0,0,0,0,2.23
2dpf,0,0,1.91,0,0,2.26
3dpf,6.53,0,0,1.46,0,0
5dpf,0.63,0,0,1.07,0.44,4.06
10dpf,23.56,1.55,0.51,1.93,0,0
