stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,4.3,0,0,0,0
19hpf,3.25,0,0,0,0,1.92,0,0,0,0
24hpf,61.54,0,0,1.27,0,31.78,0,0,0,3.49
2dpf,166.34,4.58,3.14,8.6,15.87,70.05,4.63,0,11.85,35.16
3dpf,1475.04,2.23,0.68,4.66,0.46,50.45,0,0,0.3,34.81
5dpf,161.36,9.61,8.84,26.96,4.96,78.82,3.17,0.78,11.12,107.28
10dpf,913.21,16.23,3.22,11.82,1.25,30.79,0,0,2.24,135.03
