stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0.92,0,0,0
2dpf,2.28,0.55,0,0,1.13,0.54,2.99
3dpf,1.78,0,0,0,1.19,0,2.15
5dpf,0,0,1.26,0,2.23,0,3.33
10dpf,0.46,0,0,0,0,0,3.15
