stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,13.56,1.12,0,3.37,1.7,0.52,1.02,0.69
3dpf,67.41,0.94,0,7.2,0,0,0,0
5dpf,1.57,0.84,0.41,2.25,0,0,0,0
10dpf,31,0,0,3.23,0,0,0,0
