stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1729.99,32.8,0,0,306.16,36.51,0,268.96,659.45,604.81
12hpf,800.85,36.48,1.79,44.54,396.27,115.13,0,409.38,444.5,295.75
14hpf,484.01,6.49,43.16,36.99,183.1,83.05,4.93,124.61,294.54,347.65
16hpf,641.07,66.44,78.11,58.11,359.95,124.44,22.7,192.55,396.68,731.08
19hpf,737.3,12.82,32.45,26.18,186.6,72.78,15.85,91.21,87.49,625.26
24hpf,380.32,3.55,64.38,16.37,149.15,67.96,32.69,28.42,149.7,246.8
2dpf,716.63,21.17,60.24,90.47,454.7,901.49,87.81,27.09,303.42,498.43
3dpf,883,30.95,12.74,23.62,23.01,381.67,7.71,0,26.78,82.02
5dpf,152.91,37.38,85.25,77.08,38.82,367.95,36.79,12.82,72.12,415.43
10dpf,370.59,52.33,71.4,52.9,22.1,305.09,20.64,2.43,51.71,117.86
