stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,7.86,0,0,3.03,6.19,5.79,2.25,0,0
3dpf,14.17,0.78,0.32,0,4.31,1.85,0,0.69,0.33
5dpf,4.7,4.66,0.34,0.29,9.25,0.85,0,3.32,8.93
10dpf,15.77,0.45,0,0,3.05,2.49,0,0.48,0.85
