stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,7.88,0,0,0,0,0
14hpf,0,0,0,2.51,0,0,0,0
16hpf,0,0,0,0,1.63,0,0,10.13
24hpf,0,1.18,0,0,0,0,0,0
2dpf,8.31,2.36,1.37,0.71,3.37,5.48,1.18,10.28
3dpf,21.05,0,0,1.87,0,1.06,0,4.03
5dpf,7.05,0,0,0.57,1.36,5.54,0.53,38.6
10dpf,32.22,0,0.47,1.41,0,0.6,1.54,0.46
