stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.78,0,0,2.31,0,0.8,0,2.17
3dpf,3.72,0.37,0,0.33,0,2.24,0,0.72
5dpf,0.64,0.46,0,1.24,2.82,3.49,0.35,3.44
10dpf,2.63,0,0.57,0.62,0.81,1.68,0,1.24
