stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,2.73,0,0.91,1.74,0,0
5dpf,2.05,1.27,0,0.74,0.92,0.39
