stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm
2dpf,2.89,0,0.53,0.9,0,0
3dpf,3.15,0,0,0,0.57,0.3
5dpf,0,0.43,0,0,0,0
10dpf,1.36,0,0,0,0,0
