stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.7,0.62,0,0,0,0,0
3dpf,0.84,0,0,0,0,0,0.4
5dpf,1.53,1.07,0.53,1.48,0.78,0.49,1.07
10dpf,0.44,0,0,0,0,0,0
