stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0.5,1.09,0,0
3dpf,4.19,0.36,0,0,1.81,0.33,0.33
5dpf,0,1.68,1.02,0.71,0.34,0,9.88
10dpf,5.95,2.52,0,1.41,1.42,0,5.39
