stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,13.35,2.35,4.39,6.58,0,1.19,0
3dpf,6.03,0,1.44,2.7,0,0.37,0.76
5dpf,1.88,0.51,1.04,3.82,1.02,0,2.39
10dpf,2.3,0.47,0,0,0,0.47,2.2
