stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.05,2.83,0.85,4.28,0,1.95
3dpf,4.02,0.62,0,1.2,0,0.42
5dpf,0,0.84,0.94,3.21,0.53,0.88
10dpf,2.3,0,0.71,1.18,0,0
