stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.39,0,0,0,0,0,0,0,0,0
12hpf,0,0,1.79,0,0,0,0,13.11,0,0
14hpf,0,2.4,15.42,0,2.48,0,0,6.55,3.02,11.93
16hpf,10.8,1.71,3.57,3.25,6.25,0,0,2.16,6.98,3.63
19hpf,8.55,0,0,1.93,0,0,0,0,1.71,1.63
24hpf,27.68,0,1.76,6,7.62,0,1.22,2.51,2.63,7.38
2dpf,1047.36,26.91,35.14,120.8,110.04,308.98,37.89,59.64,87.01,198.92
3dpf,965.24,38.51,9.42,61.38,57.34,515.42,15.65,0.53,37.96,74.57
5dpf,385.04,152.07,63.45,188.32,65.13,567.41,52.98,46.55,91.89,358.9
10dpf,1036.24,192.14,60.31,164.11,53.1,628.29,62.3,2.46,80.06,118.89
