stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,2.04,0,0,0,0,0,0,0,0
2dpf,40.65,0,0.5,3.41,0,0,0,0,0.58
3dpf,12.68,1.23,1.5,2.66,0,0.61,0,0,0.91
5dpf,21.37,0.36,4.67,2.62,1.09,1.71,0.48,1.01,2.17
10dpf,6.36,0,2.06,1.78,0,0,0,0,0
