stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,4.51,1.16,0.89
3dpf,3.11,0,0.29,5.99,0,0
5dpf,1.69,0,0,28.48,0.4,4.1
10dpf,0.93,1.45,0,11.4,1.85,1.56
