stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,14.35,0,0,0,0,0
19hpf,0,0,0,5.32,0,0,0,0,0
24hpf,0,4.33,0,0,0,0,0,0,0
2dpf,3.98,4.61,0,26.19,0.66,0.6,0.61,0,5.72
3dpf,6.91,18.32,0,27.09,0,0.39,0,0,2.88
5dpf,13.91,22.98,0.82,99.77,1.37,6.53,0.99,1.32,27.7
10dpf,9.88,29.9,0.53,114.88,0.64,3.89,2.74,1.51,41.08
