stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,2.05,0.62,0,1.29,0
3dpf,1.89,0.37,0.33,1.15,0,0,0
5dpf,1.61,0,0.82,2.15,0.46,0,0.5
10dpf,4.7,1.29,0,0.44,1.31,0,0
