stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,1.05,1.97,10.18,0.52,6.46
3dpf,1.94,1.25,0,0.31,2.18,16.01,0,1.75
5dpf,3.03,0.35,0.74,3.36,0.3,17.64,0,12.96
10dpf,2.18,1.72,0,0.72,0,2.28,0,2.58
