stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.18,0,0,0,0,1.05,1.97,0
3dpf,99.77,0,0.83,0,4.18,0,0,0
5dpf,5.07,0.54,0,0,4.57,0,1.8,2.02
10dpf,62.34,0,0,1.05,0.68,0,0,0
