stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0.84,0,0,0,0
2dpf,0,0,3.1,0.53,2.58,1.56,1.6
3dpf,1.46,0,0,0.5,2.07,0,0.71
5dpf,0.65,0,0,0,1.75,0,4.18
10dpf,1.04,0.56,0,0,0.88,0,0
