stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,2.37,0,0,0
2dpf,0,0,0,0.73,0,0,0
3dpf,1.42,0,0,0,0,0,0
5dpf,0,0.31,0,0,0,0.33,0.86
10dpf,0,1.29,0.92,0,1.44,0,0
