stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.8,0,0,0,0,0,0
2dpf,38.62,0,0,5.01,8.83,0.59,1.2
3dpf,63.34,0,0.29,1.66,1.51,0.36,0
5dpf,48.13,1.42,0.67,5.84,12.85,0.61,2.8
10dpf,113.91,0.64,0.9,2.06,6.73,2.49,0
