stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,0.96
5dpf,0,4.74,2.76,6.26,1.49
10dpf,3.16,1.24,0,0,0
