stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.8,0,0.5,2.25,2.19,0
3dpf,1.04,0.98,0,0,0,0
5dpf,0,2.57,0.75,0,0,2.02
10dpf,0.71,3.42,0,1.57,0,0.5
