stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,0.56,0,0
3dpf,1.02,0.34,5.96,3.41,1.92,0,0.87
5dpf,0.33,1.2,3.9,4.87,1.43,0.59,4.78
10dpf,4.51,0,98.99,1.37,0.44,0,0.49
