stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
10hpf,25.29,0,0,0,0
19hpf,1.52,1.62,0,0,0
24hpf,1.76,0,0,0,0
2dpf,28.67,3.74,1.25,1.74,0
3dpf,1.41,0.37,0.38,0,0
5dpf,2.25,1.45,3.35,0,1.1
10dpf,3.21,0,4.96,0.38,0
