stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0.7,0,0,0,0
3dpf,40.38,0,0.54,0,3.42,0,0,0
5dpf,5.22,0.37,0.77,1.07,7.37,1.49,2.75,0.66
10dpf,80.22,0,1.39,0,3.14,0,0,0
