stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,5.14,0,0,0,0,0,0,0,0
16hpf,8.35,0,0,0,0,0,0,0,0
19hpf,33.11,0,0,0,0,0,0,0,0
24hpf,21.64,0,0,0,0,0,0,0,0
2dpf,380.73,0,1.38,0.49,0,3.75,0.78,0.62,7.18
3dpf,145.58,0.72,0.29,0,0.46,1.25,0,0,0
5dpf,220.56,1.37,0.93,2.81,0,8.52,1.47,1.39,2.02
10dpf,183.77,1.17,1.7,0,0,0.39,0,0.54,1
