stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.81,0,0,0,0.73,2.96,0,0,0,3.22
3dpf,345.82,0.96,0,0.34,0.95,7.82,0,0,1.21,3.76
5dpf,55.31,4.25,7.73,7.5,9.22,79.69,3.91,1.42,12.34,27.79
10dpf,2104.37,11.85,21.62,9.85,10.14,82,8.61,0,15.45,22.78
