stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,periderm
19hpf,1.54,0,0,0,0
2dpf,4.1,0,1.58,0.74,0
3dpf,5.15,1.33,0,0.62,0
5dpf,0.35,0.44,0,0.48,0.63
10dpf,1.09,3.49,0,0,0.4
