stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,0.62,0,0.35,0,0.87,0.77
5dpf,0.66,0.37,0,0.87,0,0.8
10dpf,0.43,0,1.4,0,0,0.44
